#{"t_start": 1584991346.8195596, "env_id": "RoboschoolPong-v1"}
r,l,t,score_board
-5368.63098,976000,2203.938104,"{'left': {'oppo_miss_start': 5317, 'oppo_slow_ball': 11, 'oppo_miss_catch': 891, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5295, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1004, 'oppo_double_hit': 16}}"
-5379.63098,977000,2206.203587,"{'left': {'oppo_miss_start': 5326, 'oppo_slow_ball': 11, 'oppo_miss_catch': 891, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5305, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1005, 'oppo_double_hit': 16}}"
-5389.63098,978000,2208.470035,"{'left': {'oppo_miss_start': 5332, 'oppo_slow_ball': 11, 'oppo_miss_catch': 891, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5311, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1009, 'oppo_double_hit': 16}}"
-5399.63098,979000,2210.73005,"{'left': {'oppo_miss_start': 5341, 'oppo_slow_ball': 11, 'oppo_miss_catch': 891, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5320, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1010, 'oppo_double_hit': 16}}"
-5401.567298,980000,2212.979917,"{'left': {'oppo_miss_start': 5344, 'oppo_slow_ball': 11, 'oppo_miss_catch': 894, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5324, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1011, 'oppo_double_hit': 16}}"
-5404.563369,981000,2215.289204,"{'left': {'oppo_miss_start': 5347, 'oppo_slow_ball': 11, 'oppo_miss_catch': 894, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5326, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1012, 'oppo_double_hit': 16}}"
-5410.551945,982000,2217.984422,"{'left': {'oppo_miss_start': 5353, 'oppo_slow_ball': 11, 'oppo_miss_catch': 895, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5332, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1013, 'oppo_double_hit': 16}}"
-5416.496005,983000,2220.322803,"{'left': {'oppo_miss_start': 5361, 'oppo_slow_ball': 11, 'oppo_miss_catch': 897, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5340, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1013, 'oppo_double_hit': 16}}"
-5422.488716,984000,2223.658208,"{'left': {'oppo_miss_start': 5366, 'oppo_slow_ball': 11, 'oppo_miss_catch': 897, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5344, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1015, 'oppo_double_hit': 16}}"
-5428.488716,985000,2226.708919,"{'left': {'oppo_miss_start': 5370, 'oppo_slow_ball': 11, 'oppo_miss_catch': 897, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5348, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1017, 'oppo_double_hit': 16}}"
-5430.460989,986000,2228.934306,"{'left': {'oppo_miss_start': 5372, 'oppo_slow_ball': 11, 'oppo_miss_catch': 899, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5351, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1018, 'oppo_double_hit': 16}}"
-5438.460989,987000,2231.152247,"{'left': {'oppo_miss_start': 5378, 'oppo_slow_ball': 11, 'oppo_miss_catch': 899, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5358, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1019, 'oppo_double_hit': 16}}"
-5442.460989,988000,2233.460327,"{'left': {'oppo_miss_start': 5379, 'oppo_slow_ball': 11, 'oppo_miss_catch': 899, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5359, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1022, 'oppo_double_hit': 16}}"
-5444.435518,989000,2235.70152,"{'left': {'oppo_miss_start': 5381, 'oppo_slow_ball': 11, 'oppo_miss_catch': 901, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5361, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1024, 'oppo_double_hit': 16}}"
-5448.377,990000,2237.92483,"{'left': {'oppo_miss_start': 5384, 'oppo_slow_ball': 11, 'oppo_miss_catch': 902, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5362, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1028, 'oppo_double_hit': 16}}"
-5455.345271,991000,2240.154939,"{'left': {'oppo_miss_start': 5392, 'oppo_slow_ball': 11, 'oppo_miss_catch': 904, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5370, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1029, 'oppo_double_hit': 16}}"
-5461.340461,992000,2242.370373,"{'left': {'oppo_miss_start': 5397, 'oppo_slow_ball': 11, 'oppo_miss_catch': 904, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5374, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1031, 'oppo_double_hit': 16}}"
-5465.340461,993000,2244.638076,"{'left': {'oppo_miss_start': 5400, 'oppo_slow_ball': 11, 'oppo_miss_catch': 904, 'oppo_double_hit': 53, 'not_finish': 0}, 'right': {'oppo_miss_start': 5377, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1032, 'oppo_double_hit': 16}}"
-5472.322071,994000,2246.918241,"{'left': {'oppo_miss_start': 5404, 'oppo_slow_ball': 11, 'oppo_miss_catch': 904, 'oppo_double_hit': 54, 'not_finish': 0}, 'right': {'oppo_miss_start': 5383, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1034, 'oppo_double_hit': 16}}"
-5478.313758,995000,2249.108512,"{'left': {'oppo_miss_start': 5409, 'oppo_slow_ball': 11, 'oppo_miss_catch': 904, 'oppo_double_hit': 54, 'not_finish': 0}, 'right': {'oppo_miss_start': 5387, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1036, 'oppo_double_hit': 16}}"
-5487.313758,996000,2251.340438,"{'left': {'oppo_miss_start': 5415, 'oppo_slow_ball': 11, 'oppo_miss_catch': 904, 'oppo_double_hit': 54, 'not_finish': 0}, 'right': {'oppo_miss_start': 5393, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1039, 'oppo_double_hit': 16}}"
-5490.30247,997000,2253.645526,"{'left': {'oppo_miss_start': 5417, 'oppo_slow_ball': 11, 'oppo_miss_catch': 905, 'oppo_double_hit': 54, 'not_finish': 0}, 'right': {'oppo_miss_start': 5396, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1040, 'oppo_double_hit': 16}}"
-5490.284149,998000,2255.88985,"{'left': {'oppo_miss_start': 5419, 'oppo_slow_ball': 11, 'oppo_miss_catch': 907, 'oppo_double_hit': 54, 'not_finish': 0}, 'right': {'oppo_miss_start': 5397, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1041, 'oppo_double_hit': 16}}"
-5491.282264,999000,2258.117827,"{'left': {'oppo_miss_start': 5419, 'oppo_slow_ball': 11, 'oppo_miss_catch': 907, 'oppo_double_hit': 54, 'not_finish': 0}, 'right': {'oppo_miss_start': 5397, 'oppo_slow_ball': 28, 'oppo_miss_catch': 1042, 'oppo_double_hit': 16}}"
-5495.274954,1000000,2260.341124,"{'left': {'oppo_miss_start': 5422, 'oppo_slow_ball': 11, 'oppo_miss_catch': 908, 'oppo_double_hit': 54, 'not_finish': 0}, 'right': {'oppo_miss_start': 5399, 'oppo_slow_ball': 29, 'oppo_miss_catch': 1044, 'oppo_double_hit': 16}}"
-5500.274954,1001000,2262.61352,"{'left': {'oppo_miss_start': 5425, 'oppo_slow_ball': 11, 'oppo_miss_catch': 908, 'oppo_double_hit': 54, 'not_finish': 0}, 'right': {'oppo_miss_start': 5403, 'oppo_slow_ball': 29, 'oppo_miss_catch': 1045, 'oppo_double_hit': 16}}"
-5504.221365,1002000,2264.844311,"{'left': {'oppo_miss_start': 5430, 'oppo_slow_ball': 11, 'oppo_miss_catch': 909, 'oppo_double_hit': 54, 'not_finish': 0}, 'right': {'oppo_miss_start': 5407, 'oppo_slow_ball': 29, 'oppo_miss_catch': 1046, 'oppo_double_hit': 16}}"
-5509.211609,1003000,2267.144156,"{'left': {'oppo_miss_start': 5434, 'oppo_slow_ball': 11, 'oppo_miss_catch': 910, 'oppo_double_hit': 54, 'not_finish': 0}, 'right': {'oppo_miss_start': 5412, 'oppo_slow_ball': 29, 'oppo_miss_catch': 1047, 'oppo_double_hit': 16}}"
-5514.211609,1004000,2269.348909,"{'left': {'oppo_miss_start': 5436, 'oppo_slow_ball': 11, 'oppo_miss_catch': 910, 'oppo_double_hit': 54, 'not_finish': 0}, 'right': {'oppo_miss_start': 5414, 'oppo_slow_ball': 29, 'oppo_miss_catch': 1050, 'oppo_double_hit': 16}}"
-5522.191226,1005000,2271.673949,"{'left': {'oppo_miss_start': 5445, 'oppo_slow_ball': 11, 'oppo_miss_catch': 911, 'oppo_double_hit': 54, 'not_finish': 0}, 'right': {'oppo_miss_start': 5423, 'oppo_slow_ball': 29, 'oppo_miss_catch': 1050, 'oppo_double_hit': 16}}"
-5530.165543,1006000,2273.907905,"{'left': {'oppo_miss_start': 5452, 'oppo_slow_ball': 11, 'oppo_miss_catch': 912, 'oppo_double_hit': 54, 'not_finish': 0}, 'right': {'oppo_miss_start': 5430, 'oppo_slow_ball': 29, 'oppo_miss_catch': 1052, 'oppo_double_hit': 16}}"
-5536.157998,1007000,2276.15903,"{'left': {'oppo_miss_start': 5455, 'oppo_slow_ball': 11, 'oppo_miss_catch': 912, 'oppo_double_hit': 54, 'not_finish': 0}, 'right': {'oppo_miss_start': 5433, 'oppo_slow_ball': 29, 'oppo_miss_catch': 1055, 'oppo_double_hit': 16}}"
-5535.119439,1008000,2278.457428,"{'left': {'oppo_miss_start': 5456, 'oppo_slow_ball': 11, 'oppo_miss_catch': 914, 'oppo_double_hit': 54, 'not_finish': 0}, 'right': {'oppo_miss_start': 5434, 'oppo_slow_ball': 29, 'oppo_miss_catch': 1055, 'oppo_double_hit': 16}}"
-5541.119439,1009000,2280.695698,"{'left': {'oppo_miss_start': 5459, 'oppo_slow_ball': 11, 'oppo_miss_catch': 915, 'oppo_double_hit': 54, 'not_finish': 0}, 'right': {'oppo_miss_start': 5437, 'oppo_slow_ball': 29, 'oppo_miss_catch': 1059, 'oppo_double_hit': 16}}"
-5547.092375,1010000,2282.982821,"{'left': {'oppo_miss_start': 5464, 'oppo_slow_ball': 11, 'oppo_miss_catch': 916, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5444, 'oppo_slow_ball': 29, 'oppo_miss_catch': 1060, 'oppo_double_hit': 16}}"
-5550.047907,1011000,2285.224829,"{'left': {'oppo_miss_start': 5467, 'oppo_slow_ball': 11, 'oppo_miss_catch': 917, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5446, 'oppo_slow_ball': 29, 'oppo_miss_catch': 1062, 'oppo_double_hit': 16}}"
-5551.047907,1012000,2287.46037,"{'left': {'oppo_miss_start': 5467, 'oppo_slow_ball': 11, 'oppo_miss_catch': 917, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5446, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1062, 'oppo_double_hit': 16}}"
-5555.033048,1013000,2289.710959,"{'left': {'oppo_miss_start': 5471, 'oppo_slow_ball': 11, 'oppo_miss_catch': 918, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5451, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1062, 'oppo_double_hit': 16}}"
-5559.013739,1014000,2292.039103,"{'left': {'oppo_miss_start': 5473, 'oppo_slow_ball': 11, 'oppo_miss_catch': 919, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5454, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1064, 'oppo_double_hit': 16}}"
-5568.013739,1015000,2294.294064,"{'left': {'oppo_miss_start': 5481, 'oppo_slow_ball': 11, 'oppo_miss_catch': 919, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5462, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1065, 'oppo_double_hit': 16}}"
-5572.974261,1016000,2296.60383,"{'left': {'oppo_miss_start': 5483, 'oppo_slow_ball': 11, 'oppo_miss_catch': 920, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5464, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1069, 'oppo_double_hit': 16}}"
-5581.974261,1017000,2298.845402,"{'left': {'oppo_miss_start': 5490, 'oppo_slow_ball': 11, 'oppo_miss_catch': 920, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5470, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1072, 'oppo_double_hit': 16}}"
-5591.974261,1018000,2301.076812,"{'left': {'oppo_miss_start': 5495, 'oppo_slow_ball': 11, 'oppo_miss_catch': 920, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5476, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1076, 'oppo_double_hit': 16}}"
-5595.937992,1019000,2303.339848,"{'left': {'oppo_miss_start': 5500, 'oppo_slow_ball': 11, 'oppo_miss_catch': 922, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5480, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1078, 'oppo_double_hit': 16}}"
-5603.909639,1020000,2305.598563,"{'left': {'oppo_miss_start': 5508, 'oppo_slow_ball': 11, 'oppo_miss_catch': 923, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5489, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1078, 'oppo_double_hit': 16}}"
-5604.909587,1021000,2307.818468,"{'left': {'oppo_miss_start': 5510, 'oppo_slow_ball': 11, 'oppo_miss_catch': 923, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5490, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1078, 'oppo_double_hit': 16}}"
-5607.892305,1022000,2310.083685,"{'left': {'oppo_miss_start': 5513, 'oppo_slow_ball': 11, 'oppo_miss_catch': 925, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5494, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1079, 'oppo_double_hit': 16}}"
-5615.881072,1023000,2312.333756,"{'left': {'oppo_miss_start': 5519, 'oppo_slow_ball': 11, 'oppo_miss_catch': 925, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5500, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1081, 'oppo_double_hit': 16}}"
-5617.857327,1024000,2314.577669,"{'left': {'oppo_miss_start': 5522, 'oppo_slow_ball': 11, 'oppo_miss_catch': 927, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5503, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1082, 'oppo_double_hit': 16}}"
-5622.857327,1025000,2316.92119,"{'left': {'oppo_miss_start': 5525, 'oppo_slow_ball': 11, 'oppo_miss_catch': 928, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5507, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1084, 'oppo_double_hit': 16}}"
-5623.845064,1026000,2319.170379,"{'left': {'oppo_miss_start': 5527, 'oppo_slow_ball': 11, 'oppo_miss_catch': 929, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5509, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1084, 'oppo_double_hit': 16}}"
-5625.831812,1027000,2321.417343,"{'left': {'oppo_miss_start': 5529, 'oppo_slow_ball': 11, 'oppo_miss_catch': 930, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5510, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1086, 'oppo_double_hit': 16}}"
-5624.798726,1028000,2323.641634,"{'left': {'oppo_miss_start': 5530, 'oppo_slow_ball': 11, 'oppo_miss_catch': 932, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5511, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1086, 'oppo_double_hit': 16}}"
-5629.795476,1029000,2325.924068,"{'left': {'oppo_miss_start': 5534, 'oppo_slow_ball': 11, 'oppo_miss_catch': 932, 'oppo_double_hit': 55, 'not_finish': 0}, 'right': {'oppo_miss_start': 5514, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1088, 'oppo_double_hit': 16}}"
-5633.730124,1030000,2328.190705,"{'left': {'oppo_miss_start': 5539, 'oppo_slow_ball': 11, 'oppo_miss_catch': 934, 'oppo_double_hit': 56, 'not_finish': 0}, 'right': {'oppo_miss_start': 5519, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1090, 'oppo_double_hit': 16}}"
-5643.730124,1031000,2330.410566,"{'left': {'oppo_miss_start': 5543, 'oppo_slow_ball': 11, 'oppo_miss_catch': 934, 'oppo_double_hit': 56, 'not_finish': 0}, 'right': {'oppo_miss_start': 5524, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1095, 'oppo_double_hit': 16}}"
-5652.729673,1032000,2332.704937,"{'left': {'oppo_miss_start': 5549, 'oppo_slow_ball': 11, 'oppo_miss_catch': 934, 'oppo_double_hit': 57, 'not_finish': 0}, 'right': {'oppo_miss_start': 5531, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1098, 'oppo_double_hit': 16}}"
-5656.657648,1033000,2334.960215,"{'left': {'oppo_miss_start': 5553, 'oppo_slow_ball': 11, 'oppo_miss_catch': 936, 'oppo_double_hit': 57, 'not_finish': 0}, 'right': {'oppo_miss_start': 5535, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1100, 'oppo_double_hit': 16}}"
-5662.649507,1034000,2337.295952,"{'left': {'oppo_miss_start': 5560, 'oppo_slow_ball': 11, 'oppo_miss_catch': 937, 'oppo_double_hit': 57, 'not_finish': 0}, 'right': {'oppo_miss_start': 5541, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1101, 'oppo_double_hit': 16}}"
-5673.649507,1035000,2339.530531,"{'left': {'oppo_miss_start': 5569, 'oppo_slow_ball': 11, 'oppo_miss_catch': 937, 'oppo_double_hit': 57, 'not_finish': 0}, 'right': {'oppo_miss_start': 5551, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1102, 'oppo_double_hit': 16}}"
-5678.620656,1036000,2341.857785,"{'left': {'oppo_miss_start': 5575, 'oppo_slow_ball': 11, 'oppo_miss_catch': 939, 'oppo_double_hit': 57, 'not_finish': 0}, 'right': {'oppo_miss_start': 5557, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1103, 'oppo_double_hit': 16}}"
-5687.575741,1037000,2344.067884,"{'left': {'oppo_miss_start': 5579, 'oppo_slow_ball': 11, 'oppo_miss_catch': 939, 'oppo_double_hit': 57, 'not_finish': 0}, 'right': {'oppo_miss_start': 5561, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1108, 'oppo_double_hit': 16}}"
-5695.563892,1038000,2346.288945,"{'left': {'oppo_miss_start': 5585, 'oppo_slow_ball': 11, 'oppo_miss_catch': 940, 'oppo_double_hit': 57, 'not_finish': 0}, 'right': {'oppo_miss_start': 5567, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1111, 'oppo_double_hit': 16}}"
-5701.539355,1039000,2348.59971,"{'left': {'oppo_miss_start': 5589, 'oppo_slow_ball': 11, 'oppo_miss_catch': 940, 'oppo_double_hit': 57, 'not_finish': 0}, 'right': {'oppo_miss_start': 5570, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1114, 'oppo_double_hit': 16}}"
-5708.511816,1040000,2350.859842,"{'left': {'oppo_miss_start': 5593, 'oppo_slow_ball': 11, 'oppo_miss_catch': 941, 'oppo_double_hit': 57, 'not_finish': 0}, 'right': {'oppo_miss_start': 5575, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1117, 'oppo_double_hit': 16}}"
-5710.49285,1041000,2353.131011,"{'left': {'oppo_miss_start': 5596, 'oppo_slow_ball': 11, 'oppo_miss_catch': 943, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5579, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1118, 'oppo_double_hit': 16}}"
-5714.4471,1042000,2355.344341,"{'left': {'oppo_miss_start': 5599, 'oppo_slow_ball': 11, 'oppo_miss_catch': 944, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5581, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1121, 'oppo_double_hit': 16}}"
-5719.395687,1043000,2357.579384,"{'left': {'oppo_miss_start': 5602, 'oppo_slow_ball': 11, 'oppo_miss_catch': 944, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5583, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1124, 'oppo_double_hit': 16}}"
-5728.371013,1044000,2359.834704,"{'left': {'oppo_miss_start': 5610, 'oppo_slow_ball': 11, 'oppo_miss_catch': 944, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5590, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1126, 'oppo_double_hit': 16}}"
-5729.333707,1045000,2362.063823,"{'left': {'oppo_miss_start': 5612, 'oppo_slow_ball': 11, 'oppo_miss_catch': 947, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5593, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1127, 'oppo_double_hit': 16}}"
-5730.288452,1046000,2364.286981,"{'left': {'oppo_miss_start': 5613, 'oppo_slow_ball': 11, 'oppo_miss_catch': 948, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5594, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1128, 'oppo_double_hit': 16}}"
-5731.237985,1047000,2366.530072,"{'left': {'oppo_miss_start': 5616, 'oppo_slow_ball': 11, 'oppo_miss_catch': 951, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5598, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1128, 'oppo_double_hit': 16}}"
-5736.236515,1048000,2368.74514,"{'left': {'oppo_miss_start': 5619, 'oppo_slow_ball': 11, 'oppo_miss_catch': 951, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5602, 'oppo_slow_ball': 30, 'oppo_miss_catch': 1129, 'oppo_double_hit': 16}}"
-5738.219403,1049000,2370.982809,"{'left': {'oppo_miss_start': 5620, 'oppo_slow_ball': 11, 'oppo_miss_catch': 951, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5602, 'oppo_slow_ball': 31, 'oppo_miss_catch': 1130, 'oppo_double_hit': 16}}"
-5747.219403,1050000,2373.221013,"{'left': {'oppo_miss_start': 5627, 'oppo_slow_ball': 11, 'oppo_miss_catch': 951, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5609, 'oppo_slow_ball': 31, 'oppo_miss_catch': 1132, 'oppo_double_hit': 16}}"
-5750.138254,1051000,2375.474681,"{'left': {'oppo_miss_start': 5633, 'oppo_slow_ball': 11, 'oppo_miss_catch': 954, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5614, 'oppo_slow_ball': 31, 'oppo_miss_catch': 1133, 'oppo_double_hit': 16}}"
-5758.126807,1052000,2377.686834,"{'left': {'oppo_miss_start': 5639, 'oppo_slow_ball': 11, 'oppo_miss_catch': 955, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5621, 'oppo_slow_ball': 31, 'oppo_miss_catch': 1135, 'oppo_double_hit': 16}}"
-5757.122192,1053000,2379.969954,"{'left': {'oppo_miss_start': 5640, 'oppo_slow_ball': 11, 'oppo_miss_catch': 956, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5621, 'oppo_slow_ball': 31, 'oppo_miss_catch': 1135, 'oppo_double_hit': 16}}"
-5762.122192,1054000,2382.263844,"{'left': {'oppo_miss_start': 5644, 'oppo_slow_ball': 11, 'oppo_miss_catch': 956, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5624, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1136, 'oppo_double_hit': 16}}"
-5769.122192,1055000,2384.494983,"{'left': {'oppo_miss_start': 5647, 'oppo_slow_ball': 11, 'oppo_miss_catch': 956, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5628, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1139, 'oppo_double_hit': 16}}"
-5775.114989,1056000,2386.831869,"{'left': {'oppo_miss_start': 5651, 'oppo_slow_ball': 11, 'oppo_miss_catch': 956, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5631, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1142, 'oppo_double_hit': 16}}"
-5784.114989,1057000,2389.092278,"{'left': {'oppo_miss_start': 5658, 'oppo_slow_ball': 11, 'oppo_miss_catch': 956, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5638, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1144, 'oppo_double_hit': 16}}"
-5792.086797,1058000,2391.355642,"{'left': {'oppo_miss_start': 5664, 'oppo_slow_ball': 11, 'oppo_miss_catch': 957, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5644, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1147, 'oppo_double_hit': 16}}"
-5793.969466,1059000,2393.571057,"{'left': {'oppo_miss_start': 5667, 'oppo_slow_ball': 11, 'oppo_miss_catch': 959, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5646, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1149, 'oppo_double_hit': 16}}"
-5793.969466,1060000,2395.807693,"{'left': {'oppo_miss_start': 5667, 'oppo_slow_ball': 11, 'oppo_miss_catch': 959, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5646, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1149, 'oppo_double_hit': 16}}"
-5798.95685,1061000,2398.050843,"{'left': {'oppo_miss_start': 5674, 'oppo_slow_ball': 12, 'oppo_miss_catch': 960, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5653, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1149, 'oppo_double_hit': 16}}"
-5796.923209,1062000,2400.274187,"{'left': {'oppo_miss_start': 5674, 'oppo_slow_ball': 12, 'oppo_miss_catch': 962, 'oppo_double_hit': 58, 'not_finish': 0}, 'right': {'oppo_miss_start': 5653, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1149, 'oppo_double_hit': 16}}"
