#{"t_start": 1584991336.8098323, "env_id": "RoboschoolPong-v1"}
r,l,t,score_board
-8447.15259,1549000,3506.094537,"{'left': {'oppo_miss_start': 3753, 'oppo_slow_ball': 33, 'oppo_miss_catch': 714, 'oppo_double_hit': 140, 'not_finish': 0}, 'right': {'oppo_miss_start': 3917, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5396, 'oppo_double_hit': 14}}"
-8457.15259,1550000,3508.344224,"{'left': {'oppo_miss_start': 3754, 'oppo_slow_ball': 33, 'oppo_miss_catch': 714, 'oppo_double_hit': 140, 'not_finish': 0}, 'right': {'oppo_miss_start': 3918, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5405, 'oppo_double_hit': 14}}"
-8466.096388,1551000,3510.5736,"{'left': {'oppo_miss_start': 3755, 'oppo_slow_ball': 33, 'oppo_miss_catch': 714, 'oppo_double_hit': 140, 'not_finish': 0}, 'right': {'oppo_miss_start': 3919, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5413, 'oppo_double_hit': 14}}"
-8480.096388,1552000,3512.848281,"{'left': {'oppo_miss_start': 3757, 'oppo_slow_ball': 33, 'oppo_miss_catch': 714, 'oppo_double_hit': 140, 'not_finish': 0}, 'right': {'oppo_miss_start': 3921, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5425, 'oppo_double_hit': 14}}"
-8490.074055,1553000,3515.181712,"{'left': {'oppo_miss_start': 3758, 'oppo_slow_ball': 33, 'oppo_miss_catch': 714, 'oppo_double_hit': 140, 'not_finish': 0}, 'right': {'oppo_miss_start': 3921, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5434, 'oppo_double_hit': 15}}"
-8500.006289,1554000,3517.482572,"{'left': {'oppo_miss_start': 3758, 'oppo_slow_ball': 33, 'oppo_miss_catch': 715, 'oppo_double_hit': 140, 'not_finish': 0}, 'right': {'oppo_miss_start': 3922, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5444, 'oppo_double_hit': 15}}"
-8504.962867,1555000,3519.802541,"{'left': {'oppo_miss_start': 3758, 'oppo_slow_ball': 33, 'oppo_miss_catch': 715, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3922, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5450, 'oppo_double_hit': 15}}"
-8512.934666,1556000,3522.044138,"{'left': {'oppo_miss_start': 3760, 'oppo_slow_ball': 33, 'oppo_miss_catch': 715, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3923, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5457, 'oppo_double_hit': 15}}"
-8524.916295,1557000,3524.325079,"{'left': {'oppo_miss_start': 3761, 'oppo_slow_ball': 33, 'oppo_miss_catch': 715, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3924, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5468, 'oppo_double_hit': 15}}"
-8531.852713,1558000,3526.615921,"{'left': {'oppo_miss_start': 3761, 'oppo_slow_ball': 33, 'oppo_miss_catch': 715, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3924, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5475, 'oppo_double_hit': 15}}"
-8536.790782,1559000,3528.86333,"{'left': {'oppo_miss_start': 3763, 'oppo_slow_ball': 33, 'oppo_miss_catch': 716, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3927, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5478, 'oppo_double_hit': 15}}"
-8544.766848,1560000,3531.110916,"{'left': {'oppo_miss_start': 3765, 'oppo_slow_ball': 33, 'oppo_miss_catch': 716, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3929, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5484, 'oppo_double_hit': 15}}"
-8550.75248,1561000,3533.371654,"{'left': {'oppo_miss_start': 3766, 'oppo_slow_ball': 33, 'oppo_miss_catch': 716, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3930, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5489, 'oppo_double_hit': 15}}"
-8559.691794,1562000,3535.661557,"{'left': {'oppo_miss_start': 3766, 'oppo_slow_ball': 33, 'oppo_miss_catch': 716, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3930, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5498, 'oppo_double_hit': 15}}"
-8567.680289,1563000,3537.929252,"{'left': {'oppo_miss_start': 3770, 'oppo_slow_ball': 33, 'oppo_miss_catch': 716, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3934, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5502, 'oppo_double_hit': 15}}"
-8576.66906,1564000,3540.166324,"{'left': {'oppo_miss_start': 3770, 'oppo_slow_ball': 33, 'oppo_miss_catch': 716, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3934, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5511, 'oppo_double_hit': 15}}"
-8587.613787,1565000,3542.475381,"{'left': {'oppo_miss_start': 3771, 'oppo_slow_ball': 33, 'oppo_miss_catch': 716, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3935, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5521, 'oppo_double_hit': 15}}"
-8596.586253,1566000,3544.749496,"{'left': {'oppo_miss_start': 3771, 'oppo_slow_ball': 33, 'oppo_miss_catch': 716, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3935, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5530, 'oppo_double_hit': 15}}"
-8607.586253,1567000,3546.975811,"{'left': {'oppo_miss_start': 3772, 'oppo_slow_ball': 33, 'oppo_miss_catch': 716, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3936, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5540, 'oppo_double_hit': 15}}"
-8618.586253,1568000,3549.266766,"{'left': {'oppo_miss_start': 3775, 'oppo_slow_ball': 33, 'oppo_miss_catch': 716, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3938, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5549, 'oppo_double_hit': 15}}"
-8629.540306,1569000,3551.518342,"{'left': {'oppo_miss_start': 3777, 'oppo_slow_ball': 33, 'oppo_miss_catch': 716, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3941, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5557, 'oppo_double_hit': 15}}"
-8629.528245,1570000,3553.80867,"{'left': {'oppo_miss_start': 3777, 'oppo_slow_ball': 33, 'oppo_miss_catch': 716, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3941, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5557, 'oppo_double_hit': 15}}"
-8637.493301,1571000,3556.050201,"{'left': {'oppo_miss_start': 3780, 'oppo_slow_ball': 33, 'oppo_miss_catch': 717, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3945, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5562, 'oppo_double_hit': 15}}"
-8642.416246,1572000,3558.326129,"{'left': {'oppo_miss_start': 3782, 'oppo_slow_ball': 33, 'oppo_miss_catch': 718, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3947, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5566, 'oppo_double_hit': 15}}"
-8649.320978,1573000,3560.619157,"{'left': {'oppo_miss_start': 3782, 'oppo_slow_ball': 33, 'oppo_miss_catch': 719, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3948, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5573, 'oppo_double_hit': 15}}"
-8659.282992,1574000,3562.896001,"{'left': {'oppo_miss_start': 3783, 'oppo_slow_ball': 33, 'oppo_miss_catch': 719, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3949, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5582, 'oppo_double_hit': 15}}"
-8665.271604,1575000,3565.151337,"{'left': {'oppo_miss_start': 3783, 'oppo_slow_ball': 33, 'oppo_miss_catch': 719, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3949, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5588, 'oppo_double_hit': 15}}"
-8674.239281,1576000,3567.41637,"{'left': {'oppo_miss_start': 3784, 'oppo_slow_ball': 33, 'oppo_miss_catch': 719, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3950, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5596, 'oppo_double_hit': 15}}"
-8685.239281,1577000,3569.659493,"{'left': {'oppo_miss_start': 3785, 'oppo_slow_ball': 33, 'oppo_miss_catch': 719, 'oppo_double_hit': 141, 'not_finish': 0}, 'right': {'oppo_miss_start': 3951, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5606, 'oppo_double_hit': 15}}"
-8693.219847,1578000,3571.980067,"{'left': {'oppo_miss_start': 3785, 'oppo_slow_ball': 33, 'oppo_miss_catch': 719, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3952, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5614, 'oppo_double_hit': 15}}"
-8703.205844,1579000,3574.267925,"{'left': {'oppo_miss_start': 3785, 'oppo_slow_ball': 33, 'oppo_miss_catch': 719, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3952, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5624, 'oppo_double_hit': 15}}"
-8703.188593,1580000,3576.528149,"{'left': {'oppo_miss_start': 3785, 'oppo_slow_ball': 33, 'oppo_miss_catch': 719, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3952, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5624, 'oppo_double_hit': 15}}"
-8704.179575,1581000,3578.78882,"{'left': {'oppo_miss_start': 3785, 'oppo_slow_ball': 33, 'oppo_miss_catch': 719, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3952, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5625, 'oppo_double_hit': 15}}"
-8712.008031,1582000,3581.073571,"{'left': {'oppo_miss_start': 3785, 'oppo_slow_ball': 33, 'oppo_miss_catch': 720, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3953, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5633, 'oppo_double_hit': 15}}"
-8722.95519,1583000,3583.333433,"{'left': {'oppo_miss_start': 3789, 'oppo_slow_ball': 33, 'oppo_miss_catch': 720, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3957, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5640, 'oppo_double_hit': 15}}"
-8728.877531,1584000,3585.65305,"{'left': {'oppo_miss_start': 3789, 'oppo_slow_ball': 33, 'oppo_miss_catch': 721, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3958, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5646, 'oppo_double_hit': 15}}"
-8740.877531,1585000,3587.841882,"{'left': {'oppo_miss_start': 3790, 'oppo_slow_ball': 33, 'oppo_miss_catch': 721, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3959, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5657, 'oppo_double_hit': 15}}"
-8743.853221,1586000,3590.198118,"{'left': {'oppo_miss_start': 3790, 'oppo_slow_ball': 33, 'oppo_miss_catch': 721, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3959, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5660, 'oppo_double_hit': 15}}"
-8754.853221,1587000,3592.487123,"{'left': {'oppo_miss_start': 3791, 'oppo_slow_ball': 33, 'oppo_miss_catch': 721, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3960, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5670, 'oppo_double_hit': 15}}"
-8767.853221,1588000,3594.758696,"{'left': {'oppo_miss_start': 3791, 'oppo_slow_ball': 33, 'oppo_miss_catch': 721, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3960, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5683, 'oppo_double_hit': 15}}"
-8774.848308,1589000,3597.073062,"{'left': {'oppo_miss_start': 3792, 'oppo_slow_ball': 33, 'oppo_miss_catch': 721, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3961, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5689, 'oppo_double_hit': 15}}"
-8776.848308,1590000,3599.29764,"{'left': {'oppo_miss_start': 3792, 'oppo_slow_ball': 33, 'oppo_miss_catch': 721, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3961, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5691, 'oppo_double_hit': 15}}"
-8783.816462,1591000,3601.574097,"{'left': {'oppo_miss_start': 3792, 'oppo_slow_ball': 33, 'oppo_miss_catch': 721, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3961, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5698, 'oppo_double_hit': 15}}"
-8790.704944,1592000,3603.793291,"{'left': {'oppo_miss_start': 3794, 'oppo_slow_ball': 33, 'oppo_miss_catch': 722, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3964, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5703, 'oppo_double_hit': 15}}"
-8797.660888,1593000,3606.068566,"{'left': {'oppo_miss_start': 3794, 'oppo_slow_ball': 33, 'oppo_miss_catch': 722, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3964, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5710, 'oppo_double_hit': 15}}"
-8805.615633,1594000,3608.331954,"{'left': {'oppo_miss_start': 3795, 'oppo_slow_ball': 33, 'oppo_miss_catch': 722, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3964, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5718, 'oppo_double_hit': 15}}"
-8815.590566,1595000,3610.671893,"{'left': {'oppo_miss_start': 3795, 'oppo_slow_ball': 33, 'oppo_miss_catch': 722, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3965, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5727, 'oppo_double_hit': 15}}"
-8821.573104,1596000,3612.939411,"{'left': {'oppo_miss_start': 3798, 'oppo_slow_ball': 33, 'oppo_miss_catch': 722, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3968, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5730, 'oppo_double_hit': 15}}"
-8825.553103,1597000,3615.282229,"{'left': {'oppo_miss_start': 3799, 'oppo_slow_ball': 33, 'oppo_miss_catch': 723, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3970, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5733, 'oppo_double_hit': 15}}"
-8832.411449,1598000,3617.540325,"{'left': {'oppo_miss_start': 3799, 'oppo_slow_ball': 33, 'oppo_miss_catch': 724, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3971, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5740, 'oppo_double_hit': 15}}"
-8840.397739,1599000,3619.780027,"{'left': {'oppo_miss_start': 3802, 'oppo_slow_ball': 33, 'oppo_miss_catch': 724, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3973, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5746, 'oppo_double_hit': 15}}"
-8843.397739,1600000,3622.060321,"{'left': {'oppo_miss_start': 3804, 'oppo_slow_ball': 33, 'oppo_miss_catch': 724, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3975, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5747, 'oppo_double_hit': 15}}"
-8847.394791,1601000,3624.310128,"{'left': {'oppo_miss_start': 3805, 'oppo_slow_ball': 33, 'oppo_miss_catch': 724, 'oppo_double_hit': 142, 'not_finish': 0}, 'right': {'oppo_miss_start': 3976, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5750, 'oppo_double_hit': 15}}"
-8849.375248,1602000,3626.591315,"{'left': {'oppo_miss_start': 3805, 'oppo_slow_ball': 33, 'oppo_miss_catch': 725, 'oppo_double_hit': 143, 'not_finish': 0}, 'right': {'oppo_miss_start': 3977, 'oppo_slow_ball': 43, 'oppo_miss_catch': 5753, 'oppo_double_hit': 15}}"
-8850.375248,1603000,3628.830843,"{'left': {'oppo_miss_start': 3805, 'oppo_slow_ball': 33, 'oppo_miss_catch': 725, 'oppo_double_hit': 143, 'not_finish': 0}, 'right': {'oppo_miss_start': 3977, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5753, 'oppo_double_hit': 15}}"
-8856.35322,1604000,3631.092374,"{'left': {'oppo_miss_start': 3807, 'oppo_slow_ball': 33, 'oppo_miss_catch': 725, 'oppo_double_hit': 143, 'not_finish': 0}, 'right': {'oppo_miss_start': 3979, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5757, 'oppo_double_hit': 15}}"
-8866.34102,1605000,3633.339258,"{'left': {'oppo_miss_start': 3808, 'oppo_slow_ball': 33, 'oppo_miss_catch': 725, 'oppo_double_hit': 143, 'not_finish': 0}, 'right': {'oppo_miss_start': 3980, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5766, 'oppo_double_hit': 15}}"
-8874.296382,1606000,3635.656235,"{'left': {'oppo_miss_start': 3809, 'oppo_slow_ball': 33, 'oppo_miss_catch': 725, 'oppo_double_hit': 143, 'not_finish': 0}, 'right': {'oppo_miss_start': 3980, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5774, 'oppo_double_hit': 15}}"
-8885.270055,1607000,3637.956294,"{'left': {'oppo_miss_start': 3809, 'oppo_slow_ball': 33, 'oppo_miss_catch': 725, 'oppo_double_hit': 143, 'not_finish': 0}, 'right': {'oppo_miss_start': 3980, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5785, 'oppo_double_hit': 15}}"
-8897.270055,1608000,3640.282762,"{'left': {'oppo_miss_start': 3811, 'oppo_slow_ball': 33, 'oppo_miss_catch': 725, 'oppo_double_hit': 143, 'not_finish': 0}, 'right': {'oppo_miss_start': 3982, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5795, 'oppo_double_hit': 15}}"
-8907.270055,1609000,3642.536995,"{'left': {'oppo_miss_start': 3813, 'oppo_slow_ball': 33, 'oppo_miss_catch': 725, 'oppo_double_hit': 143, 'not_finish': 0}, 'right': {'oppo_miss_start': 3984, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5803, 'oppo_double_hit': 15}}"
-8917.16115,1610000,3644.774557,"{'left': {'oppo_miss_start': 3814, 'oppo_slow_ball': 33, 'oppo_miss_catch': 725, 'oppo_double_hit': 143, 'not_finish': 0}, 'right': {'oppo_miss_start': 3985, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5812, 'oppo_double_hit': 15}}"
-8927.126127,1611000,3647.121959,"{'left': {'oppo_miss_start': 3814, 'oppo_slow_ball': 33, 'oppo_miss_catch': 725, 'oppo_double_hit': 143, 'not_finish': 0}, 'right': {'oppo_miss_start': 3985, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5822, 'oppo_double_hit': 15}}"
-8938.126127,1612000,3649.40274,"{'left': {'oppo_miss_start': 3817, 'oppo_slow_ball': 33, 'oppo_miss_catch': 725, 'oppo_double_hit': 143, 'not_finish': 0}, 'right': {'oppo_miss_start': 3988, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5830, 'oppo_double_hit': 15}}"
-8953.126127,1613000,3651.711924,"{'left': {'oppo_miss_start': 3817, 'oppo_slow_ball': 33, 'oppo_miss_catch': 725, 'oppo_double_hit': 143, 'not_finish': 0}, 'right': {'oppo_miss_start': 3988, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5845, 'oppo_double_hit': 15}}"
-8963.101165,1614000,3653.980508,"{'left': {'oppo_miss_start': 3818, 'oppo_slow_ball': 33, 'oppo_miss_catch': 725, 'oppo_double_hit': 143, 'not_finish': 0}, 'right': {'oppo_miss_start': 3989, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5854, 'oppo_double_hit': 15}}"
-8966.020209,1615000,3656.266593,"{'left': {'oppo_miss_start': 3819, 'oppo_slow_ball': 33, 'oppo_miss_catch': 726, 'oppo_double_hit': 143, 'not_finish': 0}, 'right': {'oppo_miss_start': 3990, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5857, 'oppo_double_hit': 15}}"
-8978.020209,1616000,3658.530496,"{'left': {'oppo_miss_start': 3819, 'oppo_slow_ball': 33, 'oppo_miss_catch': 726, 'oppo_double_hit': 143, 'not_finish': 0}, 'right': {'oppo_miss_start': 3990, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5869, 'oppo_double_hit': 15}}"
-8984.984779,1617000,3660.821526,"{'left': {'oppo_miss_start': 3820, 'oppo_slow_ball': 33, 'oppo_miss_catch': 726, 'oppo_double_hit': 143, 'not_finish': 0}, 'right': {'oppo_miss_start': 3990, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5876, 'oppo_double_hit': 15}}"
-8988.919586,1618000,3663.103551,"{'left': {'oppo_miss_start': 3820, 'oppo_slow_ball': 33, 'oppo_miss_catch': 727, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 3992, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5880, 'oppo_double_hit': 15}}"
-8996.874689,1619000,3665.380782,"{'left': {'oppo_miss_start': 3820, 'oppo_slow_ball': 33, 'oppo_miss_catch': 727, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 3992, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5888, 'oppo_double_hit': 15}}"
-9006.791973,1620000,3667.657326,"{'left': {'oppo_miss_start': 3822, 'oppo_slow_ball': 33, 'oppo_miss_catch': 727, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 3994, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5896, 'oppo_double_hit': 15}}"
-9008.791973,1621000,3669.94916,"{'left': {'oppo_miss_start': 3822, 'oppo_slow_ball': 33, 'oppo_miss_catch': 727, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 3995, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5897, 'oppo_double_hit': 15}}"
-9014.682162,1622000,3672.229501,"{'left': {'oppo_miss_start': 3822, 'oppo_slow_ball': 33, 'oppo_miss_catch': 727, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 3995, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5903, 'oppo_double_hit': 15}}"
-9021.635211,1623000,3674.496108,"{'left': {'oppo_miss_start': 3822, 'oppo_slow_ball': 33, 'oppo_miss_catch': 727, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 3995, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5910, 'oppo_double_hit': 15}}"
-9028.630048,1624000,3676.698065,"{'left': {'oppo_miss_start': 3823, 'oppo_slow_ball': 33, 'oppo_miss_catch': 727, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 3996, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5916, 'oppo_double_hit': 15}}"
-9038.630048,1625000,3678.963244,"{'left': {'oppo_miss_start': 3824, 'oppo_slow_ball': 33, 'oppo_miss_catch': 727, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 3997, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5925, 'oppo_double_hit': 15}}"
-9048.60021,1626000,3681.249031,"{'left': {'oppo_miss_start': 3824, 'oppo_slow_ball': 33, 'oppo_miss_catch': 727, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 3997, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5935, 'oppo_double_hit': 15}}"
-9054.585614,1627000,3683.483355,"{'left': {'oppo_miss_start': 3824, 'oppo_slow_ball': 33, 'oppo_miss_catch': 727, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 3997, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5941, 'oppo_double_hit': 15}}"
-9061.551243,1628000,3685.747977,"{'left': {'oppo_miss_start': 3825, 'oppo_slow_ball': 33, 'oppo_miss_catch': 728, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 3999, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5947, 'oppo_double_hit': 15}}"
-9071.534679,1629000,3688.024536,"{'left': {'oppo_miss_start': 3825, 'oppo_slow_ball': 33, 'oppo_miss_catch': 728, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 3999, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5957, 'oppo_double_hit': 15}}"
-9080.521558,1630000,3690.372893,"{'left': {'oppo_miss_start': 3825, 'oppo_slow_ball': 33, 'oppo_miss_catch': 728, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 3999, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5966, 'oppo_double_hit': 15}}"
-9092.521558,1631000,3692.637298,"{'left': {'oppo_miss_start': 3828, 'oppo_slow_ball': 33, 'oppo_miss_catch': 728, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 4001, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5976, 'oppo_double_hit': 15}}"
-9101.493999,1632000,3694.90248,"{'left': {'oppo_miss_start': 3829, 'oppo_slow_ball': 33, 'oppo_miss_catch': 728, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 4002, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5984, 'oppo_double_hit': 15}}"
-9112.468417,1633000,3697.16411,"{'left': {'oppo_miss_start': 3832, 'oppo_slow_ball': 33, 'oppo_miss_catch': 728, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 4004, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5993, 'oppo_double_hit': 15}}"
-9115.457564,1634000,3699.423315,"{'left': {'oppo_miss_start': 3832, 'oppo_slow_ball': 33, 'oppo_miss_catch': 728, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 4004, 'oppo_slow_ball': 44, 'oppo_miss_catch': 5996, 'oppo_double_hit': 15}}"
-9126.457564,1635000,3701.698067,"{'left': {'oppo_miss_start': 3834, 'oppo_slow_ball': 33, 'oppo_miss_catch': 728, 'oppo_double_hit': 144, 'not_finish': 0}, 'right': {'oppo_miss_start': 4006, 'oppo_slow_ball': 44, 'oppo_miss_catch': 6005, 'oppo_double_hit': 15}}"
