#{"t_start": 1573703793.449932, "env_id": "RoboschoolPong-v1"}
r,l,t,score_board
-3328.22105,872000,1884.779829,"{'left': {'oppo_miss_start': 3591, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1167, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3380, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1049, 'oppo_double_hit': 82}}"
-3328.161527,873000,1886.876622,"{'left': {'oppo_miss_start': 3593, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1171, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3384, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1049, 'oppo_double_hit': 82}}"
-3328.142913,874000,1889.05207,"{'left': {'oppo_miss_start': 3593, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1172, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3384, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1050, 'oppo_double_hit': 82}}"
-3327.027003,875000,1891.07687,"{'left': {'oppo_miss_start': 3595, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1175, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3386, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1050, 'oppo_double_hit': 82}}"
-3327.027003,876000,1893.149291,"{'left': {'oppo_miss_start': 3595, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1175, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3386, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1050, 'oppo_double_hit': 82}}"
-3328.981519,877000,1895.226978,"{'left': {'oppo_miss_start': 3598, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1177, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3388, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1052, 'oppo_double_hit': 82}}"
-3329.978611,878000,1897.294748,"{'left': {'oppo_miss_start': 3599, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1177, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3389, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1052, 'oppo_double_hit': 82}}"
-3327.952864,879000,1899.312583,"{'left': {'oppo_miss_start': 3600, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1180, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3390, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1052, 'oppo_double_hit': 82}}"
-3326.951649,880000,1901.338138,"{'left': {'oppo_miss_start': 3600, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1181, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3390, 'oppo_slow_ball': 32, 'oppo_miss_catch': 1052, 'oppo_double_hit': 82}}"
-3329.907889,881000,1903.407434,"{'left': {'oppo_miss_start': 3602, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1182, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3390, 'oppo_slow_ball': 33, 'oppo_miss_catch': 1055, 'oppo_double_hit': 82}}"
-3329.80904,882000,1905.474898,"{'left': {'oppo_miss_start': 3604, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1184, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3391, 'oppo_slow_ball': 33, 'oppo_miss_catch': 1056, 'oppo_double_hit': 82}}"
-3328.75087,883000,1907.505266,"{'left': {'oppo_miss_start': 3605, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1187, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3393, 'oppo_slow_ball': 33, 'oppo_miss_catch': 1056, 'oppo_double_hit': 82}}"
-3326.722475,884000,1909.543924,"{'left': {'oppo_miss_start': 3605, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1189, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3393, 'oppo_slow_ball': 33, 'oppo_miss_catch': 1056, 'oppo_double_hit': 82}}"
-3326.654354,885000,1911.633397,"{'left': {'oppo_miss_start': 3607, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1193, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3396, 'oppo_slow_ball': 33, 'oppo_miss_catch': 1057, 'oppo_double_hit': 82}}"
-3324.602105,886000,1913.679977,"{'left': {'oppo_miss_start': 3608, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1195, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3396, 'oppo_slow_ball': 33, 'oppo_miss_catch': 1057, 'oppo_double_hit': 82}}"
-3322.514753,887000,1915.725426,"{'left': {'oppo_miss_start': 3609, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1200, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3399, 'oppo_slow_ball': 33, 'oppo_miss_catch': 1057, 'oppo_double_hit': 82}}"
-3325.501817,888000,1917.804089,"{'left': {'oppo_miss_start': 3611, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1200, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3400, 'oppo_slow_ball': 33, 'oppo_miss_catch': 1059, 'oppo_double_hit': 82}}"
-3323.452766,889000,1919.945213,"{'left': {'oppo_miss_start': 3612, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1203, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3401, 'oppo_slow_ball': 33, 'oppo_miss_catch': 1059, 'oppo_double_hit': 82}}"
-3321.430701,890000,1921.974788,"{'left': {'oppo_miss_start': 3612, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1206, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3402, 'oppo_slow_ball': 33, 'oppo_miss_catch': 1059, 'oppo_double_hit': 82}}"
-3322.402575,891000,1924.051053,"{'left': {'oppo_miss_start': 3615, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1207, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3403, 'oppo_slow_ball': 33, 'oppo_miss_catch': 1060, 'oppo_double_hit': 82}}"
-3323.354372,892000,1926.156041,"{'left': {'oppo_miss_start': 3618, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1210, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3407, 'oppo_slow_ball': 33, 'oppo_miss_catch': 1060, 'oppo_double_hit': 82}}"
-3320.240312,893000,1928.28159,"{'left': {'oppo_miss_start': 3620, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1215, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3408, 'oppo_slow_ball': 33, 'oppo_miss_catch': 1061, 'oppo_double_hit': 82}}"
-3319.216451,894000,1930.403952,"{'left': {'oppo_miss_start': 3620, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1216, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3408, 'oppo_slow_ball': 33, 'oppo_miss_catch': 1061, 'oppo_double_hit': 82}}"
-3319.173807,895000,1932.523321,"{'left': {'oppo_miss_start': 3623, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1219, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3409, 'oppo_slow_ball': 34, 'oppo_miss_catch': 1061, 'oppo_double_hit': 83}}"
-3321.169269,896000,1934.627594,"{'left': {'oppo_miss_start': 3625, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1219, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3410, 'oppo_slow_ball': 34, 'oppo_miss_catch': 1062, 'oppo_double_hit': 83}}"
-3320.115276,897000,1936.67564,"{'left': {'oppo_miss_start': 3627, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1222, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3412, 'oppo_slow_ball': 34, 'oppo_miss_catch': 1062, 'oppo_double_hit': 83}}"
-3318.064309,898000,1938.757814,"{'left': {'oppo_miss_start': 3628, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1226, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3413, 'oppo_slow_ball': 34, 'oppo_miss_catch': 1063, 'oppo_double_hit': 83}}"
-3316.992424,899000,1940.859591,"{'left': {'oppo_miss_start': 3629, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1230, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3413, 'oppo_slow_ball': 34, 'oppo_miss_catch': 1065, 'oppo_double_hit': 84}}"
-3312.935572,900000,1942.898395,"{'left': {'oppo_miss_start': 3629, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1234, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3413, 'oppo_slow_ball': 34, 'oppo_miss_catch': 1065, 'oppo_double_hit': 84}}"
-3309.921157,901000,1945.028975,"{'left': {'oppo_miss_start': 3629, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1237, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3413, 'oppo_slow_ball': 34, 'oppo_miss_catch': 1065, 'oppo_double_hit': 84}}"
-3308.868496,902000,1947.112919,"{'left': {'oppo_miss_start': 3630, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1239, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3413, 'oppo_slow_ball': 34, 'oppo_miss_catch': 1066, 'oppo_double_hit': 84}}"
-3306.784958,903000,1949.211576,"{'left': {'oppo_miss_start': 3632, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1243, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3415, 'oppo_slow_ball': 34, 'oppo_miss_catch': 1066, 'oppo_double_hit': 84}}"
-3305.75517,904000,1951.248489,"{'left': {'oppo_miss_start': 3634, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1246, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3416, 'oppo_slow_ball': 34, 'oppo_miss_catch': 1066, 'oppo_double_hit': 85}}"
-3304.738336,905000,1953.316451,"{'left': {'oppo_miss_start': 3635, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1248, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3416, 'oppo_slow_ball': 34, 'oppo_miss_catch': 1067, 'oppo_double_hit': 85}}"
-3308.704103,906000,1955.322983,"{'left': {'oppo_miss_start': 3638, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1249, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3418, 'oppo_slow_ball': 34, 'oppo_miss_catch': 1070, 'oppo_double_hit': 85}}"
-3307.66793,907000,1957.33356,"{'left': {'oppo_miss_start': 3640, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1252, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3420, 'oppo_slow_ball': 34, 'oppo_miss_catch': 1070, 'oppo_double_hit': 85}}"
-3305.642935,908000,1959.361744,"{'left': {'oppo_miss_start': 3640, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1254, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3420, 'oppo_slow_ball': 34, 'oppo_miss_catch': 1070, 'oppo_double_hit': 85}}"
-3303.622924,909000,1961.392629,"{'left': {'oppo_miss_start': 3640, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1256, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3420, 'oppo_slow_ball': 34, 'oppo_miss_catch': 1070, 'oppo_double_hit': 85}}"
-3303.565315,910000,1963.443844,"{'left': {'oppo_miss_start': 3642, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1258, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3420, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1070, 'oppo_double_hit': 86}}"
-3305.52367,911000,1965.43159,"{'left': {'oppo_miss_start': 3645, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1260, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3421, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1072, 'oppo_double_hit': 87}}"
-3302.451905,912000,1967.435618,"{'left': {'oppo_miss_start': 3645, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1263, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3421, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1072, 'oppo_double_hit': 87}}"
-3300.381412,913000,1969.478017,"{'left': {'oppo_miss_start': 3646, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1266, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3421, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1073, 'oppo_double_hit': 87}}"
-3299.327859,914000,1971.489207,"{'left': {'oppo_miss_start': 3647, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1269, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3422, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1074, 'oppo_double_hit': 87}}"
-3300.30964,915000,1973.423241,"{'left': {'oppo_miss_start': 3650, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1271, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3425, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1074, 'oppo_double_hit': 87}}"
-3299.239425,916000,1975.342058,"{'left': {'oppo_miss_start': 3651, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1274, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3427, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1074, 'oppo_double_hit': 87}}"
-3299.190445,917000,1977.332164,"{'left': {'oppo_miss_start': 3653, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1276, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3428, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1074, 'oppo_double_hit': 88}}"
-3297.168423,918000,1979.263479,"{'left': {'oppo_miss_start': 3653, 'oppo_slow_ball': 13, 'oppo_miss_catch': 1278, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3428, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1074, 'oppo_double_hit': 88}}"
-3295.148717,919000,1981.229572,"{'left': {'oppo_miss_start': 3653, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1279, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3428, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1074, 'oppo_double_hit': 88}}"
-3297.081018,920000,1983.221739,"{'left': {'oppo_miss_start': 3656, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1281, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3430, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1076, 'oppo_double_hit': 88}}"
-3295.044858,921000,1985.263125,"{'left': {'oppo_miss_start': 3657, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1284, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3431, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1076, 'oppo_double_hit': 88}}"
-3296.018688,922000,1987.287813,"{'left': {'oppo_miss_start': 3659, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1285, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3432, 'oppo_slow_ball': 36, 'oppo_miss_catch': 1076, 'oppo_double_hit': 88}}"
-3296.987953,923000,1989.29942,"{'left': {'oppo_miss_start': 3662, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1287, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3433, 'oppo_slow_ball': 36, 'oppo_miss_catch': 1076, 'oppo_double_hit': 90}}"
-3293.957659,924000,1991.330297,"{'left': {'oppo_miss_start': 3662, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1290, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3433, 'oppo_slow_ball': 36, 'oppo_miss_catch': 1076, 'oppo_double_hit': 90}}"
-3294.937213,925000,1993.360256,"{'left': {'oppo_miss_start': 3664, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1291, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3434, 'oppo_slow_ball': 36, 'oppo_miss_catch': 1077, 'oppo_double_hit': 90}}"
-3295.930343,926000,1995.407759,"{'left': {'oppo_miss_start': 3665, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1291, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3434, 'oppo_slow_ball': 36, 'oppo_miss_catch': 1078, 'oppo_double_hit': 90}}"
-3294.863283,927000,1997.417123,"{'left': {'oppo_miss_start': 3667, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1294, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3435, 'oppo_slow_ball': 36, 'oppo_miss_catch': 1079, 'oppo_double_hit': 90}}"
-3293.820913,928000,1999.426233,"{'left': {'oppo_miss_start': 3669, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1297, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3437, 'oppo_slow_ball': 36, 'oppo_miss_catch': 1079, 'oppo_double_hit': 90}}"
-3294.780905,929000,2001.524506,"{'left': {'oppo_miss_start': 3672, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1300, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3440, 'oppo_slow_ball': 36, 'oppo_miss_catch': 1080, 'oppo_double_hit': 90}}"
-3303.735515,930000,2003.580547,"{'left': {'oppo_miss_start': 3678, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1300, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3444, 'oppo_slow_ball': 36, 'oppo_miss_catch': 1084, 'oppo_double_hit': 91}}"
-3305.697438,931000,2005.645588,"{'left': {'oppo_miss_start': 3681, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1300, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3445, 'oppo_slow_ball': 36, 'oppo_miss_catch': 1085, 'oppo_double_hit': 91}}"
-3306.694649,932000,2007.692433,"{'left': {'oppo_miss_start': 3682, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1300, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3445, 'oppo_slow_ball': 36, 'oppo_miss_catch': 1086, 'oppo_double_hit': 91}}"
-3311.663445,933000,2009.699614,"{'left': {'oppo_miss_start': 3687, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1301, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3449, 'oppo_slow_ball': 37, 'oppo_miss_catch': 1087, 'oppo_double_hit': 91}}"
-3308.630272,934000,2011.715182,"{'left': {'oppo_miss_start': 3687, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1304, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3449, 'oppo_slow_ball': 37, 'oppo_miss_catch': 1087, 'oppo_double_hit': 91}}"
-3307.603744,935000,2013.726146,"{'left': {'oppo_miss_start': 3689, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1306, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3450, 'oppo_slow_ball': 37, 'oppo_miss_catch': 1087, 'oppo_double_hit': 91}}"
-3306.541353,936000,2015.702548,"{'left': {'oppo_miss_start': 3691, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1309, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3451, 'oppo_slow_ball': 37, 'oppo_miss_catch': 1088, 'oppo_double_hit': 91}}"
-3303.478332,937000,2017.665434,"{'left': {'oppo_miss_start': 3692, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1313, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3452, 'oppo_slow_ball': 37, 'oppo_miss_catch': 1088, 'oppo_double_hit': 91}}"
-3301.465056,938000,2019.720476,"{'left': {'oppo_miss_start': 3692, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1315, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3452, 'oppo_slow_ball': 37, 'oppo_miss_catch': 1088, 'oppo_double_hit': 91}}"
-3303.424254,939000,2021.805083,"{'left': {'oppo_miss_start': 3695, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1316, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3454, 'oppo_slow_ball': 37, 'oppo_miss_catch': 1089, 'oppo_double_hit': 91}}"
-3299.390752,940000,2023.777541,"{'left': {'oppo_miss_start': 3695, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1320, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3454, 'oppo_slow_ball': 37, 'oppo_miss_catch': 1089, 'oppo_double_hit': 91}}"
-3295.336211,941000,2025.80178,"{'left': {'oppo_miss_start': 3695, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1324, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3454, 'oppo_slow_ball': 37, 'oppo_miss_catch': 1089, 'oppo_double_hit': 91}}"
-3297.300097,942000,2027.810999,"{'left': {'oppo_miss_start': 3698, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1326, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3456, 'oppo_slow_ball': 37, 'oppo_miss_catch': 1090, 'oppo_double_hit': 92}}"
-3298.291906,943000,2029.916429,"{'left': {'oppo_miss_start': 3699, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1326, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3456, 'oppo_slow_ball': 38, 'oppo_miss_catch': 1090, 'oppo_double_hit': 92}}"
-3295.238203,944000,2031.99753,"{'left': {'oppo_miss_start': 3699, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1329, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3456, 'oppo_slow_ball': 38, 'oppo_miss_catch': 1090, 'oppo_double_hit': 92}}"
-3295.184291,945000,2034.018796,"{'left': {'oppo_miss_start': 3703, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1333, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3460, 'oppo_slow_ball': 38, 'oppo_miss_catch': 1090, 'oppo_double_hit': 92}}"
-3296.165605,946000,2036.036354,"{'left': {'oppo_miss_start': 3706, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1335, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3463, 'oppo_slow_ball': 38, 'oppo_miss_catch': 1090, 'oppo_double_hit': 92}}"
-3296.05464,947000,2038.158965,"{'left': {'oppo_miss_start': 3707, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1338, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3464, 'oppo_slow_ball': 38, 'oppo_miss_catch': 1091, 'oppo_double_hit': 93}}"
-3295.014544,948000,2040.29162,"{'left': {'oppo_miss_start': 3710, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1342, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3467, 'oppo_slow_ball': 38, 'oppo_miss_catch': 1091, 'oppo_double_hit': 93}}"
-3292.936048,949000,2042.339405,"{'left': {'oppo_miss_start': 3711, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1345, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3467, 'oppo_slow_ball': 38, 'oppo_miss_catch': 1091, 'oppo_double_hit': 94}}"
-3293.910099,950000,2044.539189,"{'left': {'oppo_miss_start': 3713, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1348, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3470, 'oppo_slow_ball': 38, 'oppo_miss_catch': 1092, 'oppo_double_hit': 94}}"
-3294.8021,951000,2046.56844,"{'left': {'oppo_miss_start': 3716, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1350, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3473, 'oppo_slow_ball': 38, 'oppo_miss_catch': 1092, 'oppo_double_hit': 94}}"
-3293.799087,952000,2048.703089,"{'left': {'oppo_miss_start': 3716, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1351, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3473, 'oppo_slow_ball': 38, 'oppo_miss_catch': 1092, 'oppo_double_hit': 94}}"
-3290.722863,953000,2050.745143,"{'left': {'oppo_miss_start': 3718, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1355, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3474, 'oppo_slow_ball': 38, 'oppo_miss_catch': 1092, 'oppo_double_hit': 94}}"
-3294.708419,954000,2052.762605,"{'left': {'oppo_miss_start': 3721, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1356, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3477, 'oppo_slow_ball': 38, 'oppo_miss_catch': 1094, 'oppo_double_hit': 94}}"
-3293.65168,955000,2054.79056,"{'left': {'oppo_miss_start': 3722, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1358, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3477, 'oppo_slow_ball': 38, 'oppo_miss_catch': 1095, 'oppo_double_hit': 94}}"
-3293.622962,956000,2056.817719,"{'left': {'oppo_miss_start': 3723, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1360, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3477, 'oppo_slow_ball': 38, 'oppo_miss_catch': 1097, 'oppo_double_hit': 94}}"
-3293.598642,957000,2058.844801,"{'left': {'oppo_miss_start': 3724, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1361, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3478, 'oppo_slow_ball': 38, 'oppo_miss_catch': 1097, 'oppo_double_hit': 94}}"
-3292.567395,958000,2060.916353,"{'left': {'oppo_miss_start': 3725, 'oppo_slow_ball': 14, 'oppo_miss_catch': 1363, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3478, 'oppo_slow_ball': 38, 'oppo_miss_catch': 1098, 'oppo_double_hit': 94}}"
