#{"t_start": 1573703793.0821815, "env_id": "RoboschoolPong-v1"}
r,l,t,score_board
-2957.880548,1508000,3182.924572,"{'left': {'oppo_miss_start': 5977, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4444, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5706, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1724, 'oppo_double_hit': 95}}"
-2948.462272,1509000,3184.797695,"{'left': {'oppo_miss_start': 5978, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4454, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5707, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1724, 'oppo_double_hit': 95}}"
-2935.932489,1510000,3186.670222,"{'left': {'oppo_miss_start': 5978, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4466, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5707, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1724, 'oppo_double_hit': 95}}"
-2928.538156,1511000,3188.56496,"{'left': {'oppo_miss_start': 5978, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4474, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5708, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1724, 'oppo_double_hit': 95}}"
-2920.193482,1512000,3190.523391,"{'left': {'oppo_miss_start': 5978, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4483, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5709, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1724, 'oppo_double_hit': 95}}"
-2911.77385,1513000,3192.533147,"{'left': {'oppo_miss_start': 5979, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4492, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5710, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1724, 'oppo_double_hit': 95}}"
-2909.545396,1514000,3194.518147,"{'left': {'oppo_miss_start': 5981, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4498, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5712, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1726, 'oppo_double_hit': 95}}"
-2904.339057,1515000,3196.500376,"{'left': {'oppo_miss_start': 5981, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4503, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5712, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1726, 'oppo_double_hit': 95}}"
-2895.879424,1516000,3198.564857,"{'left': {'oppo_miss_start': 5982, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4512, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5713, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1726, 'oppo_double_hit': 95}}"
-2888.635422,1517000,3200.530016,"{'left': {'oppo_miss_start': 5983, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4520, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5714, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1726, 'oppo_double_hit': 95}}"
-2878.138605,1518000,3202.532198,"{'left': {'oppo_miss_start': 5984, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4531, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5715, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1726, 'oppo_double_hit': 95}}"
-2866.555056,1519000,3204.571227,"{'left': {'oppo_miss_start': 5984, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4542, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5715, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1726, 'oppo_double_hit': 95}}"
-2860.19276,1520000,3206.56427,"{'left': {'oppo_miss_start': 5985, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4549, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5715, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1727, 'oppo_double_hit': 95}}"
-2850.778091,1521000,3208.60562,"{'left': {'oppo_miss_start': 5985, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4558, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5715, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1727, 'oppo_double_hit': 95}}"
-2847.468424,1522000,3210.626488,"{'left': {'oppo_miss_start': 5986, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4562, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5716, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1727, 'oppo_double_hit': 95}}"
-2838.991676,1523000,3212.661766,"{'left': {'oppo_miss_start': 5987, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4572, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5718, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1727, 'oppo_double_hit': 95}}"
-2834.767946,1524000,3214.7098,"{'left': {'oppo_miss_start': 5990, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4579, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5721, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1727, 'oppo_double_hit': 95}}"
-2826.270525,1525000,3216.766674,"{'left': {'oppo_miss_start': 5991, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4588, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5722, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1727, 'oppo_double_hit': 95}}"
-2814.830069,1526000,3218.744544,"{'left': {'oppo_miss_start': 5991, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4599, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5722, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1727, 'oppo_double_hit': 95}}"
-2807.444989,1527000,3220.730432,"{'left': {'oppo_miss_start': 5993, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4608, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5724, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1727, 'oppo_double_hit': 95}}"
-2801.072067,1528000,3222.771654,"{'left': {'oppo_miss_start': 5993, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4614, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5724, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1727, 'oppo_double_hit': 95}}"
-2797.835271,1529000,3224.779673,"{'left': {'oppo_miss_start': 5993, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4618, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5724, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1728, 'oppo_double_hit': 95}}"
-2795.61642,1530000,3226.7831,"{'left': {'oppo_miss_start': 5997, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4624, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5728, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1728, 'oppo_double_hit': 95}}"
-2783.155056,1531000,3228.863495,"{'left': {'oppo_miss_start': 5997, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4636, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5728, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1728, 'oppo_double_hit': 95}}"
-2776.71114,1532000,3230.895263,"{'left': {'oppo_miss_start': 5999, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4644, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5729, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1729, 'oppo_double_hit': 95}}"
-2765.259657,1533000,3232.966531,"{'left': {'oppo_miss_start': 5999, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4655, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5729, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1729, 'oppo_double_hit': 95}}"
-2753.652913,1534000,3235.062576,"{'left': {'oppo_miss_start': 5999, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4666, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5729, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1729, 'oppo_double_hit': 95}}"
-2750.47292,1535000,3237.192033,"{'left': {'oppo_miss_start': 5999, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4669, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5729, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1729, 'oppo_double_hit': 95}}"
-2751.291174,1536000,3239.287091,"{'left': {'oppo_miss_start': 6002, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4672, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5732, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1730, 'oppo_double_hit': 95}}"
-2741.755625,1537000,3241.409755,"{'left': {'oppo_miss_start': 6002, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4682, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5733, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1730, 'oppo_double_hit': 95}}"
-2731.206583,1538000,3243.523098,"{'left': {'oppo_miss_start': 6003, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4693, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5734, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1730, 'oppo_double_hit': 95}}"
-2719.651074,1539000,3245.621999,"{'left': {'oppo_miss_start': 6003, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4704, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5734, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1730, 'oppo_double_hit': 95}}"
-2710.25845,1540000,3247.717176,"{'left': {'oppo_miss_start': 6004, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4714, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5735, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1730, 'oppo_double_hit': 95}}"
-2699.777964,1541000,3249.798389,"{'left': {'oppo_miss_start': 6004, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4724, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5735, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1730, 'oppo_double_hit': 95}}"
-2690.161878,1542000,3251.894737,"{'left': {'oppo_miss_start': 6005, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4734, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5736, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1730, 'oppo_double_hit': 95}}"
-2681.699249,1543000,3254.04511,"{'left': {'oppo_miss_start': 6007, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4744, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5738, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1730, 'oppo_double_hit': 95}}"
-2672.220255,1544000,3256.149688,"{'left': {'oppo_miss_start': 6007, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4753, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5738, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1730, 'oppo_double_hit': 95}}"
-2667.945673,1545000,3258.276341,"{'left': {'oppo_miss_start': 6008, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4758, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5738, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1731, 'oppo_double_hit': 95}}"
-2659.469124,1546000,3260.404273,"{'left': {'oppo_miss_start': 6009, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4767, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5739, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1731, 'oppo_double_hit': 95}}"
-2653.280214,1547000,3262.556396,"{'left': {'oppo_miss_start': 6009, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4773, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5739, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1731, 'oppo_double_hit': 95}}"
-2646.704178,1548000,3264.693201,"{'left': {'oppo_miss_start': 6011, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4781, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5741, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1731, 'oppo_double_hit': 95}}"
-2641.507364,1549000,3266.89617,"{'left': {'oppo_miss_start': 6011, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4786, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5741, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1731, 'oppo_double_hit': 95}}"
-2636.025048,1550000,3269.078144,"{'left': {'oppo_miss_start': 6013, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4793, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5743, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1731, 'oppo_double_hit': 95}}"
-2625.472284,1551000,3271.190756,"{'left': {'oppo_miss_start': 6014, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4804, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5743, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1732, 'oppo_double_hit': 95}}"
-2621.06083,1552000,3273.315827,"{'left': {'oppo_miss_start': 6017, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4812, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5747, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1732, 'oppo_double_hit': 95}}"
-2614.653766,1553000,3275.45614,"{'left': {'oppo_miss_start': 6019, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4820, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5749, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1732, 'oppo_double_hit': 95}}"
-2609.344979,1554000,3277.62915,"{'left': {'oppo_miss_start': 6021, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4827, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5751, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1732, 'oppo_double_hit': 95}}"
-2606.950237,1555000,3279.712633,"{'left': {'oppo_miss_start': 6025, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4833, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5753, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1733, 'oppo_double_hit': 96}}"
-2602.632023,1556000,3281.875299,"{'left': {'oppo_miss_start': 6026, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4838, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5753, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1734, 'oppo_double_hit': 96}}"
-2594.23186,1557000,3284.048254,"{'left': {'oppo_miss_start': 6027, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4847, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5754, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1734, 'oppo_double_hit': 96}}"
-2586.86945,1558000,3286.13982,"{'left': {'oppo_miss_start': 6027, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4855, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5755, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1734, 'oppo_double_hit': 96}}"
-2580.541327,1559000,3288.304868,"{'left': {'oppo_miss_start': 6027, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4862, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5756, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1734, 'oppo_double_hit': 96}}"
-2572.047979,1560000,3290.439154,"{'left': {'oppo_miss_start': 6028, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4871, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5757, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1734, 'oppo_double_hit': 96}}"
-2567.694413,1561000,3292.552445,"{'left': {'oppo_miss_start': 6030, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4877, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5758, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1735, 'oppo_double_hit': 96}}"
-2562.366444,1562000,3294.675896,"{'left': {'oppo_miss_start': 6033, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4885, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5761, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1735, 'oppo_double_hit': 96}}"
-2558.192026,1563000,3296.766745,"{'left': {'oppo_miss_start': 6034, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4890, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5761, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1736, 'oppo_double_hit': 96}}"
-2549.799523,1564000,3298.884852,"{'left': {'oppo_miss_start': 6034, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4898, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5761, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1736, 'oppo_double_hit': 96}}"
-2549.750976,1565000,3301.04362,"{'left': {'oppo_miss_start': 6035, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4899, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5762, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1736, 'oppo_double_hit': 96}}"
-2540.208969,1566000,3303.205242,"{'left': {'oppo_miss_start': 6036, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4909, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5763, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1736, 'oppo_double_hit': 96}}"
-2528.708314,1567000,3305.377343,"{'left': {'oppo_miss_start': 6036, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4920, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5763, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1736, 'oppo_double_hit': 96}}"
-2520.261497,1568000,3307.493364,"{'left': {'oppo_miss_start': 6037, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4929, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5764, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1736, 'oppo_double_hit': 96}}"
-2510.687919,1569000,3309.681719,"{'left': {'oppo_miss_start': 6038, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4939, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5765, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1736, 'oppo_double_hit': 96}}"
-2505.144193,1570000,3311.811324,"{'left': {'oppo_miss_start': 6040, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4946, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5766, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1737, 'oppo_double_hit': 96}}"
-2493.508656,1571000,3313.919571,"{'left': {'oppo_miss_start': 6040, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4958, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5767, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1737, 'oppo_double_hit': 96}}"
-2483.904578,1572000,3316.061274,"{'left': {'oppo_miss_start': 6041, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4968, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5767, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1738, 'oppo_double_hit': 96}}"
-2470.212144,1573000,3318.208129,"{'left': {'oppo_miss_start': 6041, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4981, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5767, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1738, 'oppo_double_hit': 96}}"
-2459.715187,1574000,3320.333572,"{'left': {'oppo_miss_start': 6041, 'oppo_slow_ball': 14, 'oppo_miss_catch': 4991, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5767, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1738, 'oppo_double_hit': 96}}"
-2449.228079,1575000,3322.455844,"{'left': {'oppo_miss_start': 6041, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5001, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5767, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1738, 'oppo_double_hit': 96}}"
-2438.638583,1576000,3324.620724,"{'left': {'oppo_miss_start': 6042, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5012, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5768, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1738, 'oppo_double_hit': 96}}"
-2430.078974,1577000,3326.737811,"{'left': {'oppo_miss_start': 6043, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5022, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5769, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1739, 'oppo_double_hit': 96}}"
-2421.657134,1578000,3328.870071,"{'left': {'oppo_miss_start': 6044, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5031, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5770, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1739, 'oppo_double_hit': 96}}"
-2412.263307,1579000,3331.017717,"{'left': {'oppo_miss_start': 6045, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5041, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5771, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1739, 'oppo_double_hit': 96}}"
-2403.803781,1580000,3333.169673,"{'left': {'oppo_miss_start': 6046, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5050, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5772, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1739, 'oppo_double_hit': 96}}"
-2391.078837,1581000,3335.333954,"{'left': {'oppo_miss_start': 6047, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5063, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5773, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1739, 'oppo_double_hit': 96}}"
-2384.599309,1582000,3337.499668,"{'left': {'oppo_miss_start': 6049, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5071, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5773, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1740, 'oppo_double_hit': 97}}"
-2373.000966,1583000,3339.656615,"{'left': {'oppo_miss_start': 6050, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5083, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5774, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1740, 'oppo_double_hit': 97}}"
-2362.533872,1584000,3341.812276,"{'left': {'oppo_miss_start': 6050, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5093, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5774, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1740, 'oppo_double_hit': 97}}"
-2356.144297,1585000,3343.941931,"{'left': {'oppo_miss_start': 6050, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5099, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5774, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1740, 'oppo_double_hit': 97}}"
-2345.566443,1586000,3346.030869,"{'left': {'oppo_miss_start': 6051, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5110, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5775, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1740, 'oppo_double_hit': 97}}"
-2334.069495,1587000,3348.26818,"{'left': {'oppo_miss_start': 6051, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5121, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5775, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1740, 'oppo_double_hit': 97}}"
-2320.233719,1588000,3350.430578,"{'left': {'oppo_miss_start': 6051, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5134, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5775, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1740, 'oppo_double_hit': 97}}"
-2311.776013,1589000,3352.565717,"{'left': {'oppo_miss_start': 6051, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5142, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5775, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1740, 'oppo_double_hit': 97}}"
-2303.311278,1590000,3354.632948,"{'left': {'oppo_miss_start': 6052, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5151, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5776, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1740, 'oppo_double_hit': 97}}"
-2296.869267,1591000,3356.716661,"{'left': {'oppo_miss_start': 6054, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5159, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5777, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1740, 'oppo_double_hit': 98}}"
-2285.291161,1592000,3358.820862,"{'left': {'oppo_miss_start': 6054, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5170, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5777, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1740, 'oppo_double_hit': 98}}"
-2271.590614,1593000,3360.869173,"{'left': {'oppo_miss_start': 6054, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5183, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5777, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1740, 'oppo_double_hit': 98}}"
-2259.051573,1594000,3362.963511,"{'left': {'oppo_miss_start': 6054, 'oppo_slow_ball': 14, 'oppo_miss_catch': 5195, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 5777, 'oppo_slow_ball': 35, 'oppo_miss_catch': 1740, 'oppo_double_hit': 98}}"
