#{"t_start": 1573703805.444409, "env_id": "RoboschoolPong-v1"}
r,l,t,score_board
-2561.846508,783000,1699.014786,"{'left': {'oppo_miss_start': 3154, 'oppo_slow_ball': 15, 'oppo_miss_catch': 1311, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2960, 'oppo_slow_ball': 29, 'oppo_miss_catch': 882, 'oppo_double_hit': 59}}"
-2559.770544,784000,1701.045488,"{'left': {'oppo_miss_start': 3157, 'oppo_slow_ball': 15, 'oppo_miss_catch': 1316, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2963, 'oppo_slow_ball': 29, 'oppo_miss_catch': 882, 'oppo_double_hit': 59}}"
-2561.633839,785000,1703.160129,"{'left': {'oppo_miss_start': 3162, 'oppo_slow_ball': 15, 'oppo_miss_catch': 1320, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2968, 'oppo_slow_ball': 29, 'oppo_miss_catch': 883, 'oppo_double_hit': 59}}"
-2564.536693,786000,1705.127245,"{'left': {'oppo_miss_start': 3165, 'oppo_slow_ball': 15, 'oppo_miss_catch': 1322, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2971, 'oppo_slow_ball': 29, 'oppo_miss_catch': 885, 'oppo_double_hit': 59}}"
-2562.424242,787000,1707.212129,"{'left': {'oppo_miss_start': 3166, 'oppo_slow_ball': 15, 'oppo_miss_catch': 1326, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2972, 'oppo_slow_ball': 29, 'oppo_miss_catch': 886, 'oppo_double_hit': 59}}"
-2561.333221,788000,1709.275331,"{'left': {'oppo_miss_start': 3168, 'oppo_slow_ball': 15, 'oppo_miss_catch': 1329, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2973, 'oppo_slow_ball': 29, 'oppo_miss_catch': 887, 'oppo_double_hit': 59}}"
-2561.300744,789000,1711.43088,"{'left': {'oppo_miss_start': 3170, 'oppo_slow_ball': 15, 'oppo_miss_catch': 1331, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2975, 'oppo_slow_ball': 29, 'oppo_miss_catch': 887, 'oppo_double_hit': 59}}"
-2561.274498,790000,1713.477038,"{'left': {'oppo_miss_start': 3171, 'oppo_slow_ball': 16, 'oppo_miss_catch': 1332, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2976, 'oppo_slow_ball': 29, 'oppo_miss_catch': 888, 'oppo_double_hit': 59}}"
-2562.220369,791000,1715.520869,"{'left': {'oppo_miss_start': 3174, 'oppo_slow_ball': 16, 'oppo_miss_catch': 1333, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2977, 'oppo_slow_ball': 29, 'oppo_miss_catch': 889, 'oppo_double_hit': 59}}"
-2560.039695,792000,1717.556479,"{'left': {'oppo_miss_start': 3177, 'oppo_slow_ball': 16, 'oppo_miss_catch': 1339, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2980, 'oppo_slow_ball': 29, 'oppo_miss_catch': 890, 'oppo_double_hit': 59}}"
-2562.892846,793000,1719.643984,"{'left': {'oppo_miss_start': 3181, 'oppo_slow_ball': 16, 'oppo_miss_catch': 1341, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2981, 'oppo_slow_ball': 29, 'oppo_miss_catch': 894, 'oppo_double_hit': 59}}"
-2566.780882,794000,1721.66195,"{'left': {'oppo_miss_start': 3187, 'oppo_slow_ball': 16, 'oppo_miss_catch': 1343, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2985, 'oppo_slow_ball': 29, 'oppo_miss_catch': 896, 'oppo_double_hit': 59}}"
-2565.691032,795000,1723.702878,"{'left': {'oppo_miss_start': 3189, 'oppo_slow_ball': 16, 'oppo_miss_catch': 1345, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2986, 'oppo_slow_ball': 29, 'oppo_miss_catch': 896, 'oppo_double_hit': 59}}"
-2565.691032,796000,1725.76925,"{'left': {'oppo_miss_start': 3190, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1345, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2987, 'oppo_slow_ball': 29, 'oppo_miss_catch': 896, 'oppo_double_hit': 59}}"
-2567.558074,797000,1727.880171,"{'left': {'oppo_miss_start': 3195, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1348, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2989, 'oppo_slow_ball': 29, 'oppo_miss_catch': 898, 'oppo_double_hit': 60}}"
-2569.501453,798000,1729.9375,"{'left': {'oppo_miss_start': 3199, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1351, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2992, 'oppo_slow_ball': 29, 'oppo_miss_catch': 899, 'oppo_double_hit': 61}}"
-2569.412256,799000,1732.030697,"{'left': {'oppo_miss_start': 3200, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1353, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2993, 'oppo_slow_ball': 29, 'oppo_miss_catch': 900, 'oppo_double_hit': 61}}"
-2569.362361,800000,1734.160368,"{'left': {'oppo_miss_start': 3203, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1356, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2995, 'oppo_slow_ball': 29, 'oppo_miss_catch': 900, 'oppo_double_hit': 62}}"
-2569.209804,801000,1736.209367,"{'left': {'oppo_miss_start': 3205, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1361, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2998, 'oppo_slow_ball': 29, 'oppo_miss_catch': 902, 'oppo_double_hit': 62}}"
-2572.111961,802000,1738.293624,"{'left': {'oppo_miss_start': 3209, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1363, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 2999, 'oppo_slow_ball': 29, 'oppo_miss_catch': 904, 'oppo_double_hit': 64}}"
-2577.036999,803000,1740.346769,"{'left': {'oppo_miss_start': 3214, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1364, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3003, 'oppo_slow_ball': 29, 'oppo_miss_catch': 906, 'oppo_double_hit': 64}}"
-2576.960333,804000,1742.394298,"{'left': {'oppo_miss_start': 3217, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1367, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3005, 'oppo_slow_ball': 29, 'oppo_miss_catch': 907, 'oppo_double_hit': 64}}"
-2578.891072,805000,1744.47735,"{'left': {'oppo_miss_start': 3220, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1369, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3007, 'oppo_slow_ball': 29, 'oppo_miss_catch': 909, 'oppo_double_hit': 64}}"
-2577.715734,806000,1746.551773,"{'left': {'oppo_miss_start': 3225, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1375, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3012, 'oppo_slow_ball': 29, 'oppo_miss_catch': 909, 'oppo_double_hit': 64}}"
-2573.599906,807000,1748.565609,"{'left': {'oppo_miss_start': 3225, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1379, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3012, 'oppo_slow_ball': 29, 'oppo_miss_catch': 909, 'oppo_double_hit': 64}}"
-2576.445324,808000,1750.601849,"{'left': {'oppo_miss_start': 3228, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1383, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3016, 'oppo_slow_ball': 29, 'oppo_miss_catch': 911, 'oppo_double_hit': 65}}"
-2580.370944,809000,1752.632292,"{'left': {'oppo_miss_start': 3231, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1384, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3019, 'oppo_slow_ball': 29, 'oppo_miss_catch': 913, 'oppo_double_hit': 65}}"
-2585.270097,810000,1754.638922,"{'left': {'oppo_miss_start': 3236, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1386, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3023, 'oppo_slow_ball': 29, 'oppo_miss_catch': 916, 'oppo_double_hit': 65}}"
-2588.178462,811000,1756.708747,"{'left': {'oppo_miss_start': 3241, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1388, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3026, 'oppo_slow_ball': 29, 'oppo_miss_catch': 917, 'oppo_double_hit': 66}}"
-2590.066626,812000,1758.685611,"{'left': {'oppo_miss_start': 3246, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1392, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3031, 'oppo_slow_ball': 29, 'oppo_miss_catch': 918, 'oppo_double_hit': 66}}"
-2586.890125,813000,1760.702751,"{'left': {'oppo_miss_start': 3250, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1398, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3034, 'oppo_slow_ball': 29, 'oppo_miss_catch': 918, 'oppo_double_hit': 66}}"
-2585.626928,814000,1762.735809,"{'left': {'oppo_miss_start': 3252, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1403, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3036, 'oppo_slow_ball': 29, 'oppo_miss_catch': 920, 'oppo_double_hit': 66}}"
-2586.584419,815000,1764.726896,"{'left': {'oppo_miss_start': 3254, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1404, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3038, 'oppo_slow_ball': 29, 'oppo_miss_catch': 920, 'oppo_double_hit': 66}}"
-2590.576881,816000,1766.687704,"{'left': {'oppo_miss_start': 3257, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1404, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3040, 'oppo_slow_ball': 30, 'oppo_miss_catch': 921, 'oppo_double_hit': 66}}"
-2593.540375,817000,1768.703396,"{'left': {'oppo_miss_start': 3261, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1405, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3043, 'oppo_slow_ball': 30, 'oppo_miss_catch': 921, 'oppo_double_hit': 67}}"
-2590.490313,818000,1770.683903,"{'left': {'oppo_miss_start': 3261, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1408, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3043, 'oppo_slow_ball': 30, 'oppo_miss_catch': 921, 'oppo_double_hit': 67}}"
-2589.417119,819000,1772.64942,"{'left': {'oppo_miss_start': 3262, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1410, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3043, 'oppo_slow_ball': 30, 'oppo_miss_catch': 922, 'oppo_double_hit': 67}}"
-2586.255616,820000,1774.619936,"{'left': {'oppo_miss_start': 3263, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1414, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3043, 'oppo_slow_ball': 30, 'oppo_miss_catch': 922, 'oppo_double_hit': 68}}"
-2587.124515,821000,1776.66661,"{'left': {'oppo_miss_start': 3266, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1418, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3046, 'oppo_slow_ball': 30, 'oppo_miss_catch': 924, 'oppo_double_hit': 68}}"
-2588.05176,822000,1778.61056,"{'left': {'oppo_miss_start': 3270, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1421, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3049, 'oppo_slow_ball': 30, 'oppo_miss_catch': 924, 'oppo_double_hit': 69}}"
-2585.937877,823000,1780.611581,"{'left': {'oppo_miss_start': 3273, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1426, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3052, 'oppo_slow_ball': 30, 'oppo_miss_catch': 924, 'oppo_double_hit': 69}}"
-2583.847712,824000,1782.503737,"{'left': {'oppo_miss_start': 3274, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1429, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3053, 'oppo_slow_ball': 30, 'oppo_miss_catch': 924, 'oppo_double_hit': 69}}"
-2584.797527,825000,1784.477616,"{'left': {'oppo_miss_start': 3275, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1431, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3054, 'oppo_slow_ball': 30, 'oppo_miss_catch': 926, 'oppo_double_hit': 69}}"
-2587.690145,826000,1786.523712,"{'left': {'oppo_miss_start': 3279, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1433, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3055, 'oppo_slow_ball': 30, 'oppo_miss_catch': 929, 'oppo_double_hit': 70}}"
-2582.567224,827000,1788.544405,"{'left': {'oppo_miss_start': 3279, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1438, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3055, 'oppo_slow_ball': 30, 'oppo_miss_catch': 929, 'oppo_double_hit': 70}}"
-2581.510004,828000,1790.591194,"{'left': {'oppo_miss_start': 3280, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1441, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3055, 'oppo_slow_ball': 30, 'oppo_miss_catch': 931, 'oppo_double_hit': 70}}"
-2582.45758,829000,1792.605596,"{'left': {'oppo_miss_start': 3281, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1443, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3056, 'oppo_slow_ball': 30, 'oppo_miss_catch': 933, 'oppo_double_hit': 70}}"
-2583.345816,830000,1794.634721,"{'left': {'oppo_miss_start': 3285, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1446, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3058, 'oppo_slow_ball': 30, 'oppo_miss_catch': 935, 'oppo_double_hit': 70}}"
-2586.23641,831000,1796.655281,"{'left': {'oppo_miss_start': 3288, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1447, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3058, 'oppo_slow_ball': 30, 'oppo_miss_catch': 938, 'oppo_double_hit': 71}}"
-2584.16227,832000,1798.724055,"{'left': {'oppo_miss_start': 3289, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1449, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3058, 'oppo_slow_ball': 30, 'oppo_miss_catch': 938, 'oppo_double_hit': 71}}"
-2590.065336,833000,1800.838392,"{'left': {'oppo_miss_start': 3294, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1450, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3061, 'oppo_slow_ball': 30, 'oppo_miss_catch': 942, 'oppo_double_hit': 71}}"
-2590.980816,834000,1802.925877,"{'left': {'oppo_miss_start': 3297, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1453, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3064, 'oppo_slow_ball': 30, 'oppo_miss_catch': 943, 'oppo_double_hit': 71}}"
-2586.830658,835000,1805.159176,"{'left': {'oppo_miss_start': 3298, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1458, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3065, 'oppo_slow_ball': 30, 'oppo_miss_catch': 943, 'oppo_double_hit': 71}}"
-2587.720675,836000,1807.224822,"{'left': {'oppo_miss_start': 3301, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1462, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3069, 'oppo_slow_ball': 30, 'oppo_miss_catch': 944, 'oppo_double_hit': 71}}"
-2584.620211,837000,1809.304304,"{'left': {'oppo_miss_start': 3303, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1467, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3071, 'oppo_slow_ball': 30, 'oppo_miss_catch': 944, 'oppo_double_hit': 71}}"
-2581.397362,838000,1811.408765,"{'left': {'oppo_miss_start': 3305, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1473, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3073, 'oppo_slow_ball': 30, 'oppo_miss_catch': 944, 'oppo_double_hit': 72}}"
-2579.229542,839000,1813.45098,"{'left': {'oppo_miss_start': 3307, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1476, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3074, 'oppo_slow_ball': 30, 'oppo_miss_catch': 944, 'oppo_double_hit': 72}}"
-2574.085494,840000,1815.503719,"{'left': {'oppo_miss_start': 3308, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1483, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3075, 'oppo_slow_ball': 30, 'oppo_miss_catch': 945, 'oppo_double_hit': 72}}"
-2575.007389,841000,1817.560066,"{'left': {'oppo_miss_start': 3310, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1486, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3078, 'oppo_slow_ball': 30, 'oppo_miss_catch': 946, 'oppo_double_hit': 72}}"
-2573.793499,842000,1819.592299,"{'left': {'oppo_miss_start': 3313, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1490, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3079, 'oppo_slow_ball': 30, 'oppo_miss_catch': 948, 'oppo_double_hit': 72}}"
-2573.754494,843000,1821.620731,"{'left': {'oppo_miss_start': 3315, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1492, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3081, 'oppo_slow_ball': 30, 'oppo_miss_catch': 948, 'oppo_double_hit': 72}}"
-2573.691428,844000,1823.643543,"{'left': {'oppo_miss_start': 3317, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1494, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3083, 'oppo_slow_ball': 30, 'oppo_miss_catch': 948, 'oppo_double_hit': 72}}"
-2572.549762,845000,1825.732833,"{'left': {'oppo_miss_start': 3320, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1498, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3085, 'oppo_slow_ball': 30, 'oppo_miss_catch': 949, 'oppo_double_hit': 72}}"
-2570.449179,846000,1827.784385,"{'left': {'oppo_miss_start': 3323, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1503, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3087, 'oppo_slow_ball': 30, 'oppo_miss_catch': 949, 'oppo_double_hit': 73}}"
-2570.387991,847000,1829.847924,"{'left': {'oppo_miss_start': 3324, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1505, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3088, 'oppo_slow_ball': 30, 'oppo_miss_catch': 949, 'oppo_double_hit': 74}}"
-2572.284964,848000,1831.84683,"{'left': {'oppo_miss_start': 3329, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1508, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3091, 'oppo_slow_ball': 30, 'oppo_miss_catch': 951, 'oppo_double_hit': 74}}"
-2570.212882,849000,1833.915768,"{'left': {'oppo_miss_start': 3331, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1512, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3093, 'oppo_slow_ball': 30, 'oppo_miss_catch': 951, 'oppo_double_hit': 74}}"
-2571.142216,850000,1836.002229,"{'left': {'oppo_miss_start': 3334, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1514, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3095, 'oppo_slow_ball': 30, 'oppo_miss_catch': 952, 'oppo_double_hit': 74}}"
-2570.975374,851000,1838.048113,"{'left': {'oppo_miss_start': 3338, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1518, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3098, 'oppo_slow_ball': 30, 'oppo_miss_catch': 953, 'oppo_double_hit': 74}}"
-2571.802228,852000,1840.152515,"{'left': {'oppo_miss_start': 3342, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1522, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3101, 'oppo_slow_ball': 30, 'oppo_miss_catch': 955, 'oppo_double_hit': 74}}"
-2574.767854,853000,1842.190553,"{'left': {'oppo_miss_start': 3347, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1524, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3105, 'oppo_slow_ball': 30, 'oppo_miss_catch': 955, 'oppo_double_hit': 75}}"
-2571.664138,854000,1844.225017,"{'left': {'oppo_miss_start': 3348, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1529, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3107, 'oppo_slow_ball': 30, 'oppo_miss_catch': 955, 'oppo_double_hit': 75}}"
-2569.623948,855000,1846.256515,"{'left': {'oppo_miss_start': 3348, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1531, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3107, 'oppo_slow_ball': 30, 'oppo_miss_catch': 955, 'oppo_double_hit': 75}}"
-2569.56588,856000,1848.261075,"{'left': {'oppo_miss_start': 3350, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1533, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3109, 'oppo_slow_ball': 30, 'oppo_miss_catch': 955, 'oppo_double_hit': 75}}"
-2573.507977,857000,1850.22874,"{'left': {'oppo_miss_start': 3353, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1534, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3110, 'oppo_slow_ball': 30, 'oppo_miss_catch': 958, 'oppo_double_hit': 76}}"
-2574.41184,858000,1852.31155,"{'left': {'oppo_miss_start': 3354, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1534, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3110, 'oppo_slow_ball': 30, 'oppo_miss_catch': 959, 'oppo_double_hit': 76}}"
-2568.316175,859000,1854.43291,"{'left': {'oppo_miss_start': 3354, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1540, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3110, 'oppo_slow_ball': 30, 'oppo_miss_catch': 959, 'oppo_double_hit': 76}}"
-2566.233133,860000,1856.473735,"{'left': {'oppo_miss_start': 3356, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1545, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3112, 'oppo_slow_ball': 30, 'oppo_miss_catch': 960, 'oppo_double_hit': 76}}"
-2564.060645,861000,1858.559029,"{'left': {'oppo_miss_start': 3358, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1550, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3114, 'oppo_slow_ball': 30, 'oppo_miss_catch': 960, 'oppo_double_hit': 77}}"
-2564.96979,862000,1860.579384,"{'left': {'oppo_miss_start': 3361, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1552, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3115, 'oppo_slow_ball': 30, 'oppo_miss_catch': 962, 'oppo_double_hit': 77}}"
-2561.84786,863000,1862.615283,"{'left': {'oppo_miss_start': 3362, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1556, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3116, 'oppo_slow_ball': 30, 'oppo_miss_catch': 962, 'oppo_double_hit': 77}}"
-2563.726321,864000,1864.729413,"{'left': {'oppo_miss_start': 3365, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1559, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3120, 'oppo_slow_ball': 30, 'oppo_miss_catch': 963, 'oppo_double_hit': 77}}"
-2560.567305,865000,1866.772442,"{'left': {'oppo_miss_start': 3366, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1564, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3122, 'oppo_slow_ball': 30, 'oppo_miss_catch': 963, 'oppo_double_hit': 77}}"
-2561.500499,866000,1868.788236,"{'left': {'oppo_miss_start': 3369, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1566, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3123, 'oppo_slow_ball': 30, 'oppo_miss_catch': 965, 'oppo_double_hit': 77}}"
-2562.382775,867000,1870.825954,"{'left': {'oppo_miss_start': 3372, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1569, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3125, 'oppo_slow_ball': 30, 'oppo_miss_catch': 967, 'oppo_double_hit': 77}}"
-2558.252146,868000,1872.860019,"{'left': {'oppo_miss_start': 3373, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1574, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3126, 'oppo_slow_ball': 30, 'oppo_miss_catch': 967, 'oppo_double_hit': 77}}"
-2555.035536,869000,1874.981272,"{'left': {'oppo_miss_start': 3375, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1579, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3126, 'oppo_slow_ball': 30, 'oppo_miss_catch': 969, 'oppo_double_hit': 77}}"
-2555.940275,870000,1877.162928,"{'left': {'oppo_miss_start': 3377, 'oppo_slow_ball': 17, 'oppo_miss_catch': 1581, 'oppo_double_hit': 3, 'not_finish': 0}, 'right': {'oppo_miss_start': 3126, 'oppo_slow_ball': 30, 'oppo_miss_catch': 972, 'oppo_double_hit': 77}}"
